Sample Time,Sample #,Main Batt,Vtherm,Vint,Vext Ref,Iso Batt,Controller Temp,pH Temp,Pressure (dBar),pH Int,pH Ext,Counter Leak,Substrate Leak,P/N,S/N,Oxygen uM,O2 Sat,Optode Temp,SBE Temp,Conductivity,Salinity,Unnamed: 22,O2_corr uM,pH Int recalc,pH Ext recalc
2020-03-12 17:06:26,#0002246,16.63,1.28441,0.078395,-0.874024,5.74,18.04,16.248,4.929477513760607,8.602131,   -inf,0.0,1.0024,4835,496,303.048,99.17,16.410999999999998,16.3856,4.2240400000000005,33.1961,,247.7828882350282,8.420016391674034,8.114817287846305
2020-03-12 18:06:25,#0002247,16.63,1.28516,0.07642,-0.8725790000000001,5.74,17.99,16.227999999999998,5.294560384730301,8.567938999999999,   -inf,0.0,1.0131,4835,496,300.192,98.20200000000001,16.394000000000002,16.3733,4.22295,33.1968,,245.44492869586398,8.385726928480196,8.140171023478514
2020-03-12 19:06:26,#0002248,16.63,1.28681,0.077542,-0.874289,5.72,17.95,16.183,5.403643255699995,8.587962,   -inf,0.0,1.013,4835,496,301.464,98.51100000000001,16.344,16.3145,4.21926,33.2133,,246.43889711131575,8.40568567783163,8.111545608504638
2020-03-12 20:06:26,#0002249,16.62,1.2894700000000001,0.075962,-0.87149,5.74,17.86,16.111,5.35372612666969,8.561183999999999,   -inf,0.0,1.0224,4835,496,304.35400000000004,99.31,16.274,16.2483,4.21683,33.2472,,248.72442022678476,8.37865189121973,8.161790853305725
2020-03-12 21:06:28,#0002250,16.62,1.2881,0.075527,-0.872816,5.72,17.88,16.148,5.135808997639385,8.55321,   -inf,0.0,1.0261,4835,496,301.691,98.559,16.331,16.3123,4.21429,33.1715,,246.68429228727524,8.370618459203433,8.136636481439945
2020-03-12 22:52:49,#0002251,16.61,1.2856100000000001,0.075458,-0.8743879999999999,5.72,18.06,16.215999999999998,4.6908918686090795,8.551311,   -inf,0.0,1.0077,4835,496,290.631,95.096,16.405,16.3857,4.219519999999999,33.1564,,237.68593723261174,8.368892429865355,8.107919843473663
2020-03-12 23:00:25,#0002252,16.61,1.28484,0.076432,-0.8727239999999999,5.74,17.23,16.237000000000002,4.643974739578773,8.568059,   -inf,0.0,1.0309,4835,496,293.538,96.09,16.427,16.418,4.20975,33.0439,,240.23919309915655,8.385613783776465,8.134794526282127
2020-03-12 23:30:25,#0002253,16.62,1.2830700000000002,0.076722,-0.871458,5.74,17.03,16.284000000000002,4.582057610548468,8.572617999999999,   -inf,0.0,1.0534,4835,496,291.86,95.649,16.48,16.4737,4.179930000000001,32.7368,,239.33213030526156,8.390259027048122,8.151613569489985
2020-03-13 00:00:25,#0002254,16.62,1.28415,0.076933,-0.8738370000000001,5.72,17.1,16.255,4.479140481518162,8.576589,   -inf,0.0,1.0422,4835,496,288.94599999999997,94.573,16.42,16.3664,4.21661,33.1468,,236.31314204464164,8.394706831148309,8.11767410638188
2020-03-13 00:30:25,#0002255,16.62,1.28451,0.076717,-0.874065,5.72,16.8,16.245,4.422223352487857,8.572927,   -inf,0.0,1.0645,4835,496,291.594,95.412,16.406,16.3709,4.20654,33.0548,,238.61355861046795,8.390914248982106,8.112336723056371
2020-03-13 01:06:23,#0002256,16.62,1.28319,0.076765,-0.870755,5.74,17.84,16.281,4.339306223457552,8.573386,   -inf,0.0,1.0246,4835,496,290.019,95.01700000000001,16.465999999999998,16.454,4.1913800000000005,32.8532,,237.64527920315234,8.391149536502628,8.165804118378258
2020-03-13 14:02:05,#0002257,16.56,1.28903,0.075948,-0.874483,5.72,17.94,16.123,4.196389094427246,8.560817,   -inf,0.0,1.0113,4835,496,274.862,89.727,16.295,16.2766,3.99358,31.2674,,227.34868339925558,8.37820483714267,8.080931648119003
2020-03-13 16:02:15,#0002258,16.56,1.28829,0.07517,-0.873922,5.72,17.96,16.143,4.291471965396941,8.547044999999999,   -inf,0.0,1.0205,4835,496,268.98400000000004,87.84899999999999,16.317,16.2878,3.82844,29.8233,,224.45536054224954,8.36457748423889,8.06931230653228
2020-03-13 17:02:03,#0002259,16.55,1.30136,0.073766,-0.8703139999999999,5.72,17.68,15.79,4.549554836366635,8.526211,   -inf,0.0,1.047,4835,496,293.73,95.17,15.942,15.9183,3.9576800000000003,31.2347,,242.8806139066975,8.342738376645277,8.158631481759304
2020-03-13 22:01:52,#0002260,16.54,1.30018,0.075797,-0.871857,5.74,17.65,15.822000000000001,4.98063770733633,8.561309,   -inf,0.0,1.0589,4835,496,295.748,95.93,15.994000000000002,15.9758,4.0304199999999994,31.8289,,243.68775919522176,8.377735042109796,8.139436542134325
2020-03-14 09:02:01,#0002261,16.51,1.29919,0.07825499999999999,-0.871133,5.74,17.67,15.849,5.610720578306024,8.603906,   -inf,0.0,1.0548,4835,496,303.52099999999996,98.515,16.024,16.0063,4.11802,32.5764,,248.97062244944055,8.420357461798602,8.162285332964894
2020-03-14 11:01:59,#0002262,16.51,1.29898,0.078683,-0.871549,5.72,17.67,15.855,5.129803449275719,8.611309,   -inf,0.0,1.0422,4835,496,296.927,96.382,16.028,16.0094,4.10025,32.4171,,243.7959783907427,8.427794454393515,8.152715225151931
2020-03-14 16:01:58,#0002263,16.5,1.29851,0.076235,-0.8732540000000001,5.74,17.69,15.867,4.209886320245413,8.568486,   -inf,0.0,1.0375,4835,496,281.0,91.236,16.04,16.0198,4.028630000000001,31.7779,,231.61717834157162,8.385052608100509,8.113671362348327
2020-03-14 23:01:46,#0002264,16.48,1.28329,0.076675,-0.870115,5.72,18.07,16.278,4.868969191215108,8.571852999999999,   -inf,0.0,1.0069,4835,496,317.193,103.882,16.449,16.4429,4.16391,32.6219,,260.2779386689515,8.389663411444658,8.173835367769447
2020-03-15 03:01:45,#0002265,16.48,1.28445,0.07915900000000001,-0.8682469999999999,5.72,18.07,16.247,4.610052062184802,8.61545,   -inf,0.0,1.0038,4835,496,316.572,103.619,16.422,16.4112,4.14912,32.5184,,259.9174581243001,8.433126426793297,8.205373146697667
2020-03-15 07:01:44,#0002266,16.47,1.2788,0.079411,-0.869919,5.72,18.19,16.4,5.291134933154496,8.618208000000001,   -inf,0.0,1.0021,4835,496,301.10200000000003,98.891,16.583,16.576,4.13659,32.2755,,247.64747805473579,8.436296545872366,8.170230247919672
2020-03-15 20:06:09,#0002267,16.45,1.27644,0.07967,-0.8677309999999999,5.72,18.15,16.464000000000002,4.486217804124191,8.622027000000001,   -inf,0.0,0.9801,4835,496,312.144,102.676,16.656,16.6456,4.148680000000001,32.3245,,256.67265954039146,8.44028769417981,8.207891036542689
2020-03-15 20:30:25,#0002268,16.46,1.27531,0.077722,-0.868109,5.74,17.06,16.495,4.550300675093886,8.587805,   -inf,0.0,1.0358,4835,496,315.985,104.006,16.686,16.6766,4.1572,32.3736,,259.7660983603009,8.406184692880496,8.20152805529225
2020-03-15 21:00:25,#0002269,16.47,1.27321,0.078361,-0.8677879999999999,5.74,17.05,16.552,4.60838354606358,8.598333,   -inf,0.0,1.0275,4835,496,317.664,104.691,16.747,16.7411,4.20071,32.6994,,260.6560191484271,8.416825217853548,8.210719450235153
2020-03-15 21:30:25,#0002270,16.47,1.2730299999999999,0.07975499999999999,-0.8674879999999999,5.72,17.1,16.557000000000002,4.700466417033274,8.622525999999999,   -inf,0.0,1.0247,4835,496,319.498,105.273,16.737000000000002,16.7149,4.20771,32.7817,,262.0204562866188,8.441253833979797,8.21751533509775
2020-03-15 22:00:25,#0002271,16.48,1.27285,0.079699,-0.868008,5.72,17.08,16.562,4.7375492880029695,8.621509,   -inf,0.0,1.0268,4835,496,325.288,107.198,16.744,16.7265,4.21589,32.8434,,266.6739223449437,8.440194514708635,8.20916402547103
2020-03-15 22:30:25,#0002272,16.48,1.272,0.079683,-0.867978,5.74,17.11,16.585,4.7836321589726625,8.620971,   -inf,0.0,1.0217,4835,496,326.703,107.72200000000001,16.77,16.7582,4.21703,32.8273,,267.87328253530353,8.439682324895372,8.208957007064177
2020-03-15 23:00:25,#0002273,16.48,1.2703200000000001,0.078854,-0.8672139999999999,5.72,17.12,16.631,4.840715029942357,8.606077,   -inf,0.0,1.023,4835,496,330.394,109.073,16.828,16.8253,4.23134,32.8967,,270.81343729620517,8.424778948923018,8.22215636279679
2020-03-15 23:30:25,#0002274,16.48,1.27062,0.07824,-0.8669969999999999,5.72,17.15,16.623,4.865797900912051,8.595481,   -inf,0.0,1.0263,4835,496,327.534,108.055,16.796,16.7783,4.21845,32.8232,,268.5701400458848,8.414450238510014,8.225634215540916
2020-03-16 00:00:25,#0002275,16.49,1.26946,0.078042,-0.866599,5.74,17.15,16.655,4.8438807718817465,8.591714999999999,   -inf,0.0,1.0203,4835,496,328.31,108.43,16.848,16.8439,4.23349,32.9001,,269.10725714773866,8.410530814758747,8.23259777529185
2020-03-16 00:30:25,#0002276,16.49,1.26888,0.079885,-0.868057,5.72,17.19,16.671,4.809963642851441,8.623578,   -inf,0.0,1.0101,4835,496,325.198,107.416,16.854,16.8519,4.23741,32.9276,,266.51490515573323,8.44250140854966,8.207521044216572
2020-03-16 01:00:25,#0002277,16.49,1.26993,0.077442,-0.867934,5.74,17.17,16.642,4.838046513821135,8.581403,   -inf,0.0,1.0182,4835,496,324.157,106.978,16.812,16.7944,4.2194400000000005,32.8186,,265.8146871210788,8.400461916847101,8.20902683694927
2020-03-16 01:30:25,#0002278,16.49,1.26921,0.079928,-0.8676790000000001,5.74,17.18,16.660999999999998,4.80612938479083,8.62443,   -inf,0.0,1.0172,4835,496,322.061,106.366,16.848,16.8371,4.22689,32.8484,,264.06486588609266,8.443358084647155,8.213205295977708
2020-03-16 02:06:10,#0002279,16.49,1.26899,0.07663500000000001,-0.866784,5.72,18.2,16.667,4.806212255760524,8.567095,   -inf,0.0,0.9902,4835,496,320.579,105.891,16.854,16.834,4.22502,32.8347,,262.8703557716163,8.386149628913182,8.228615471977768
2020-03-16 15:01:49,#0002280,16.44,1.2836299999999998,0.076614,-0.8693639999999999,5.74,18.09,16.269000000000002,4.678295126730219,8.570886,   -inf,0.0,1.0111,4835,496,295.879,96.884,16.44,16.4015,4.2129,33.0851,,242.08861023897697,8.388900474593688,8.194115731184521
2020-03-16 18:06:06,#0002281,16.43,1.28075,0.076892,-0.8705219999999999,5.72,18.07,16.347,4.198377997699914,8.574906,   -inf,0.0,1.002,4835,496,293.97,96.412,16.516,16.4345,4.20833,33.0177,,240.63368416459207,8.393500631417538,8.172490998782422
2020-03-16 18:30:25,#0002282,16.44,1.2813299999999999,0.076164,-0.871035,5.72,17.42,16.332,4.154460868669608,8.562395,   -inf,0.0,1.0194,4835,496,293.514,96.214,16.491,16.4437,4.20725,33.0007,,240.28828052621293,8.380764639169811,8.163178863525463
2020-03-16 19:00:25,#0002283,16.45,1.27993,0.076499,-0.8702770000000001,5.72,16.92,16.37,4.164543739639302,8.567832000000001,   -inf,0.0,1.0441,4835,496,291.481,95.65700000000001,16.546,16.5182,4.202380000000001,32.8966,,238.8020515634544,8.386057981938794,8.173730783279773
2020-03-16 19:30:25,#0002284,16.45,1.2798200000000002,0.076826,-0.869611,5.74,16.91,16.373,4.161626610608996,8.5735,   -inf,0.0,1.0452,4835,496,289.259,94.92299999999999,16.544,16.5101,4.20201,32.9,,236.97380886427388,8.391805840505384,8.185493641120628
2020-03-16 20:00:25,#0002285,16.45,1.2807899999999999,0.076846,-0.869226,5.74,16.9,16.346,4.212709481578691,8.574119999999999,   -inf,0.0,1.0521,4835,496,291.33299999999997,95.529,16.506,16.4569,4.20969,33.0111,,238.4929167837685,8.392538183794038,8.194600296904463
2020-03-16 20:30:25,#0002286,16.46,1.2753299999999999,0.07635700000000001,-0.86964,5.72,16.93,16.495,4.239792352548386,8.564060000000001,   -inf,0.0,1.0544,4835,496,295.784,97.435,16.725,16.7115,4.18559,32.592,,242.84722595926263,8.382197754594925,8.177463088764812
2020-03-16 21:00:25,#0002287,16.46,1.2710700000000001,0.076141,-0.870641,5.72,17.07,16.611,4.308875223518081,8.559108,   -inf,0.0,1.0324,4835,496,298.15,98.41799999999999,16.823,16.8117,4.1971099999999995,32.6107,,244.7991554639076,8.377723848610096,8.158758294069012
2020-03-16 21:30:25,#0002288,16.46,1.26845,0.077899,-0.8692540000000001,5.72,17.16,16.682000000000002,4.375958094487775,8.588933,   -inf,0.0,1.019,4835,496,306.67900000000003,101.366,16.886,16.8744,4.21542,32.7184,,251.66170185135255,8.407823890611715,8.183407011668985
2020-03-16 22:00:25,#0002289,16.46,1.26977,0.077583,-0.8697219999999999,5.74,17.17,16.646,4.458040965457469,8.583803,   -inf,0.0,1.0212,4835,496,305.987,100.978,16.811,16.7682,4.22159,32.8588,,250.84083309678317,8.40310284940129,8.178927400402621
2020-03-16 22:30:25,#0002290,16.46,1.2705799999999998,0.077109,-0.8697030000000001,5.72,17.14,16.624000000000002,4.547123836427164,8.575797999999999,   -inf,0.0,1.0373,4835,496,312.369,103.06,16.799,16.7831,4.24026,33.0089,,255.84603224547558,8.394755331243271,8.18114379205728
2020-03-16 23:00:25,#0002291,16.47,1.27086,0.076636,-0.8684639999999999,5.74,17.12,16.616,4.634206707396858,8.567642,   -inf,0.0,1.039,4835,496,311.76099999999997,102.848,16.794,16.7799,4.23899,33.0004,,255.36069394179955,8.386556318883828,8.202611585068647
2020-03-16 23:30:25,#0002292,16.47,1.2709,0.077487,-0.868875,5.74,17.15,16.615,4.732289578366553,8.582469999999999,   -inf,0.0,1.0331,4835,496,311.97900000000004,102.917,16.793,16.7773,4.24665,33.0691,,255.4325662751108,8.401368054482546,8.19647719725801
2020-03-17 00:00:25,#0002293,16.47,1.2703799999999998,0.077466,-0.870569,5.72,17.14,16.629,4.828372449336247,8.581949,   -inf,0.0,1.0191,4835,496,310.795,102.574,16.815,16.8015,4.2535300000000005,33.1091,,254.41153070585068,8.400827637831775,8.167215041737947
2020-03-17 00:30:25,#0002294,16.47,1.26894,0.076766,-0.869401,5.72,17.2,16.669,4.863455320305942,8.569365,   -inf,0.0,1.0575,4835,496,308.907,102.03,16.852,16.8344,4.26967,33.2223,,252.7053864849956,8.388423489337862,8.18859290292916
2020-03-17 01:06:13,#0002295,16.46,1.26839,0.077862,-0.866664,5.72,18.22,16.684,4.9545381912756365,8.588273,   -inf,0.0,0.9876,4835,496,306.943,101.411,16.866,16.8447,4.27661,33.2741,,251.024506355547,8.407396760332325,8.236725742343804
2020-03-17 02:06:06,#0002296,16.45,1.27197,0.077751,-0.8671690000000001,5.74,18.31,16.586,4.940621062245331,8.587356,   -inf,0.0,0.9774,4835,496,304.89799999999997,100.469,16.74,16.6991,4.2762,33.3915,,249.11904262473843,8.406525427108296,8.231910859622989
2020-03-17 09:01:34,#0002297,16.43,1.2858399999999999,0.07787999999999999,-0.871396,5.72,18.08,16.209,5.133703933215026,8.593562,   -inf,0.0,1.0086,4835,496,296.317,96.85,16.354,16.3235,4.23877,33.3774,,241.99068669597708,8.41150490396402,8.164086075122757
2020-03-17 19:06:00,#0002298,16.41,1.28453,0.07537200000000001,-0.871035,5.72,17.39,16.245,4.1737868041847195,8.549515,   -inf,0.0,1.0494,4835,496,278.496,91.15100000000001,16.419,16.4045,4.21664,33.1154,,227.82116396523037,8.367261217212205,8.165411659631545
2020-03-17 19:30:25,#0002299,16.42,1.28447,0.075487,-0.870152,5.74,16.79,16.246,4.188869675154414,8.551507,   -inf,0.0,1.0649,4835,496,279.06,91.348,16.425,16.4087,4.21668,33.1123,,228.28841501402374,8.36923283074723,8.18067104114119
2020-03-17 20:00:25,#0002300,16.42,1.2845600000000001,0.075277,-0.87026,5.72,16.76,16.244,4.123952546124108,8.547862,   -inf,0.0,1.0618,4835,496,278.438,91.135,16.42,16.3872,4.22046,33.1634,,227.7008319755141,8.365731129463402,8.179849559106252
2020-03-17 20:30:25,#0002301,16.43,1.28423,0.074067,-0.86979,5.72,16.78,16.253,4.0980354170938025,8.526711,   -inf,0.0,1.0617,4835,496,279.064,91.361,16.432000000000002,16.4089,4.216480000000001,33.1104,,228.29373109291018,8.344515987864513,8.186941776736342
2020-03-17 21:00:25,#0002302,16.43,1.28414,0.075039,-0.8715040000000001,5.74,16.77,16.255,4.124118288063497,8.543598,   -inf,0.0,1.0655,4835,496,280.374,91.787,16.43,16.4064,4.22101,33.1522,,229.30639543206635,8.361451662435059,8.157738056127574
2020-03-17 21:30:25,#0002303,16.43,1.28411,0.07596699999999999,-0.8709129999999999,5.72,16.79,16.256,4.165201159033192,8.559752,   -inf,0.0,1.0676,4835,496,278.832,91.285,16.430999999999997,16.4031,4.20745,33.036,,228.20569040549822,8.377627527291828,8.16643586728211
2020-03-17 22:00:25,#0002304,16.43,1.2728,0.077822,-0.868909,5.74,17.01,16.564,4.2112840300028855,8.588838,   -inf,0.0,1.0467,4835,496,294.207,97.09700000000001,16.814,16.7358,4.2224900000000005,32.8931,,241.12000435461903,8.407493088917088,8.194055391302006
2020-03-17 22:30:25,#0002305,16.44,1.26494,0.07849099999999999,-0.866632,5.72,17.2,16.778,4.301366900972581,8.598213000000001,   -inf,0.0,1.0217,4835,496,301.131,99.811,17.019000000000002,17.011,4.23003,32.7338,,247.13578452146382,8.417113997176449,8.227020346732
2020-03-17 23:00:25,#0002306,16.44,1.2638,0.081121,-0.86603,5.72,17.27,16.809,4.390449771942276,8.6436,   -inf,0.0,1.0112,4835,496,313.408,103.852,17.006,16.9859,4.249230000000001,32.9203,,256.9121180025751,8.462981864283648,8.2405113390647
2020-03-17 23:30:25,#0002307,16.44,1.2656100000000001,0.078417,-0.866785,5.74,17.26,16.76,4.518532642911969,8.597114,   -inf,0.0,1.011,4835,496,312.681,103.455,16.934,16.9081,4.2522199999999994,33.0099,,256.14810235137634,8.416579359952017,8.229895734204044
2020-03-18 00:00:25,#0002308,16.44,1.2674,0.079178,-0.8666809999999999,5.72,17.21,16.711,4.648615513881664,8.610869000000001,   -inf,0.0,1.0253,4835,496,323.858,107.036,16.882,16.8495,4.256130000000001,33.0921,,265.1497491697282,8.430232346116087,8.233792533750568
2020-03-18 00:30:25,#0002309,16.44,1.2690299999999999,0.081035,-0.865849,5.74,17.2,16.666,4.758698384851359,8.643636,   -inf,0.0,1.0266,4835,496,325.95,107.61200000000001,16.831,16.7975,4.26034,33.1717,,266.7136323959605,8.462892600956666,8.250201922948627
2020-03-18 01:00:25,#0002310,16.45,1.2727700000000002,0.080305,-0.8656590000000001,5.74,17.15,16.564,4.834781255821053,8.632027,   -inf,0.0,1.0184,4835,496,328.098,108.04299999999999,16.709,16.6489,4.257619999999999,33.2712,,268.24916397591903,8.451306482061025,8.257277022894712
2020-03-18 01:30:25,#0002311,16.45,1.27399,0.079761,-0.8667459999999999,5.72,17.08,16.531,4.879864126790747,8.6229,   -inf,0.0,1.0357,4835,496,328.529,108.16,16.698,16.6715,4.248469999999999,33.1725,,268.7722210115219,8.441678848346298,8.236624376327887
2020-03-18 02:00:25,#0002312,16.45,1.27528,0.077954,-0.865915,5.74,17.04,16.496,5.026946997760443,8.591842,   -inf,0.0,1.0424,4835,496,325.83799999999997,107.169,16.651,16.572,4.25465,33.3091,,266.31044200215086,8.410980912611814,8.254585069113539
2020-03-18 02:30:25,#0002313,16.45,1.2768,0.081344,-0.867611,5.72,16.99,16.455,5.070029868730137,8.651272,   -inf,0.0,1.0441,4835,496,323.595,106.367,16.622,16.6049,4.2519,33.2577,,264.57348599797916,8.469704986051093,8.223837616416285
2020-03-18 03:05:58,#0002314,16.44,1.2794,0.07857,-0.866526,5.72,18.0,16.384,5.053112739699831,8.603745,   -inf,0.0,1.0146,4835,496,321.639,105.552,16.545,16.5115,4.24841,33.3049,,262.86116498537325,8.422139682552768,8.244860530703024
2020-03-18 05:01:32,#0002315,16.43,1.2789,0.079579,-0.8677969999999999,5.74,18.2,16.397000000000002,4.954195610669525,8.621165,   -inf,0.0,1.0145,4835,496,319.024,104.75399999999999,16.572,16.5479,4.245369999999999,33.248,,260.82791939311784,8.439426455405806,8.22136874642381
2020-03-18 11:01:29,#0002316,16.4,1.28782,0.079944,-0.869246,5.72,18.06,16.156,5.106278481639221,8.63009,   -inf,0.0,1.0166,4835,496,291.589,95.065,16.234,16.1685,4.19701,33.1392,,238.4183975915195,8.448590460647047,8.200603235175151
2020-03-18 23:58:51,#0002317,16.37,1.28926,0.082078,-0.8718610000000001,5.74,17.92,16.117,4.4023613526089145,8.667676,   -inf,0.0,0.9924,4835,496,320.928,104.755,16.291,16.2772,4.20135,33.0869,,262.5287926545613,8.4849430815578,8.152617027208834
2020-03-19 00:00:30,#0002318,16.36,1.28962,0.080063,-0.864886,5.72,18.03,16.107,4.444444223578609,8.632667999999999,   -inf,0.0,1.0037,4835,496,321.906,105.056,16.283,16.2601,4.20218,33.1084,,263.28783189648453,8.449982640657868,8.274651159675102
2020-03-19 00:30:25,#0002319,16.38,1.2913,0.08043,-0.8662559999999999,5.72,16.72,16.062,4.565527094548304,8.639559,   -inf,0.0,1.0598,4835,496,320.828,104.54700000000001,16.212,16.1823,4.19316,33.0937,,262.3994804355516,8.45695353387635,8.251825458133666
2020-03-19 01:00:25,#0002320,16.38,1.2930700000000002,0.07989500000000001,-0.8660329999999999,5.72,16.57,16.014,4.735609965517998,8.630747,   -inf,0.0,1.0806,4835,496,323.047,105.20200000000001,16.180999999999997,16.161,4.20875,33.249,,263.9572129224471,8.44779257867183,8.258241920852814
2020-03-19 01:30:25,#0002321,16.39,1.2934700000000001,0.079249,-0.8660389999999999,5.74,16.55,16.003,4.885692836487693,8.619596000000001,   -inf,0.0,1.0704,4835,496,324.943,105.815,16.179000000000002,16.1656,4.20124,33.1789,,265.62302902805715,8.436505198320688,8.25707494656745
2020-03-19 02:00:25,#0002322,16.39,1.2944,0.07912999999999999,-0.8667870000000001,5.72,16.52,15.978,4.969775707457387,8.617785000000001,   -inf,0.0,1.0835,4835,496,320.485,104.31299999999999,16.157,16.1383,4.21482,33.3216,,261.7407965048671,8.434633679890805,8.24649178424273
2020-03-19 06:05:53,#0002323,16.37,1.2982799999999999,0.079172,-0.8675229999999999,5.74,17.59,15.874,4.883858578427081,8.619632000000001,   -inf,0.0,1.0513,4835,496,312.574,101.48100000000001,16.037,16.0142,4.20236,33.3156,,255.2397235310624,8.436281900957306,8.235554447469573
2020-03-19 20:29:45,#0002324,16.33,1.3066799999999998,0.07852,-0.868353,5.72,17.44,15.648,4.251941449396776,8.610658,   -inf,0.0,1.0704,4835,496,303.001,97.929,15.825,15.8016,4.04323,32.0825,,249.20752447091445,8.426481794320926,8.206903974989805
2020-03-19 20:30:25,#0002325,16.32,1.3068,0.07876,-0.867792,5.72,17.58,15.645,4.252024320366471,8.614874,   -inf,0.0,0.931,4835,496,307.383,99.344,15.824000000000002,15.805,4.0429,32.0769,,252.82149421834964,8.430642753804316,8.216554765093509
2020-03-19 21:00:25,#0002326,16.34,1.30633,0.076711,-0.866701,5.74,16.22,15.657,4.215107191336164,8.578991,   -inf,0.0,1.0968,4835,496,306.60900000000004,99.116,15.835,15.8002,4.039540000000001,32.051,,252.22269941684334,8.39493972575746,8.235287682762689
2020-03-19 21:30:25,#0002327,16.35,1.30374,0.077511,-0.8690030000000001,5.74,16.24,15.727,4.121190062305859,8.592221,   -inf,0.0,1.097,4835,496,316.085,102.40700000000001,15.939,15.9159,4.02771,31.8532,,260.37602685734686,8.408049058635598,8.190475308894872
2020-03-19 22:00:25,#0002328,16.35,1.30483,0.078574,-0.870659,5.74,16.28,15.697000000000001,4.045272933275553,8.611075999999999,   -inf,0.0,1.0959,4835,496,306.91900000000004,99.236,15.844000000000001,15.7487,4.08178,32.4672,,251.81543949979513,8.42781323980109,8.173017563877535
2020-03-19 22:30:25,#0002329,16.35,1.30423,0.07635800000000001,-0.8692270000000001,5.72,16.25,15.714,4.063355804245248,8.572242,   -inf,0.0,1.0967,4835,496,313.914,101.569,15.877,15.8152,4.04009,32.0437,,258.2479609419556,8.388674301844606,8.190889210672749
2020-03-19 23:00:25,#0002330,16.36,1.30267,0.08042200000000001,-0.864916,5.74,16.24,15.755,4.131438675214942,8.642696,   -inf,0.0,1.0999,4835,496,319.508,103.539,15.949000000000002,15.9258,4.02137,31.7893,,263.30235813110613,8.458728128235501,8.260653448998537
2020-03-19 23:30:25,#0002331,16.36,1.30361,0.077198,-0.8692799999999999,5.74,16.33,15.73,4.169521546184637,8.586705,   -inf,0.0,1.0952,4835,496,305.811,98.97200000000001,15.889000000000001,15.7949,4.07391,32.3596,,251.08989709326687,8.403472510657101,8.194810717104843
2020-03-20 00:00:25,#0002332,16.36,1.28401,0.079735,-0.8657969999999999,5.72,16.56,16.259,4.289604417154331,8.625345,   -inf,0.0,1.0862,4835,496,309.971,101.84100000000001,16.6,16.5942,4.12751,32.1818,,255.0857759558924,8.441798028691833,8.240306214696254
2020-03-20 00:30:25,#0002333,16.36,1.28124,0.078826,-0.8666459999999999,5.74,16.8,16.334,4.407687288124026,8.608719,   -inf,0.0,1.0778,4835,496,309.399,101.54700000000001,16.551,16.5271,4.13656,32.3147,,254.38522484915939,8.42647930622279,8.228498921916042
2020-03-20 01:00:25,#0002334,16.37,1.2805600000000001,0.078305,-0.866819,5.74,16.8,16.352999999999998,4.55077015909372,8.599452000000001,   -inf,0.0,1.0682,4835,496,309.948,101.723,16.549,16.5291,4.15733,32.4943,,254.56051123557233,8.417400265907569,8.228015463948946
2020-03-20 01:30:25,#0002335,16.36,1.2804,0.078979,-0.8669290000000001,5.74,16.99,16.357,4.6508530300634146,8.611137,   -inf,0.0,1.0376,4835,496,321.878,105.626,16.543,16.5245,4.17633,32.6638,,264.0854479666661,8.42916033052641,8.228582916986591
2020-03-20 15:01:28,#0002336,16.32,1.29706,0.078193,-0.867764,5.74,17.71,15.905999999999999,5.611935901033109,8.602215,   -inf,0.0,1.0353,4835,496,295.472,96.02,16.082,16.066,4.153,32.836,,242.00649278936646,8.418839332083795,8.223750626667744
2020-03-20 18:01:28,#0002337,16.31,1.29495,0.07720700000000001,-0.868122,5.72,17.75,15.963,4.926018772002804,8.584429,   -inf,0.0,1.037,4835,496,294.985,96.009,16.154,16.1319,4.148219999999999,32.7394,,241.7688082272638,8.401178621734713,8.215099748910722
2020-03-20 21:05:46,#0002338,16.3,1.29094,0.078466,-0.8676440000000001,5.74,17.75,16.072,4.220101642972498,8.605219,   -inf,0.0,1.0299,4835,496,304.976,99.461,16.249000000000002,16.2126,4.102580000000001,32.2722,,250.69479402979402,8.422520608086055,8.215496055144863
2020-03-20 22:01:26,#0002339,16.3,1.28895,0.078846,-0.8673190000000001,5.72,17.91,16.125,4.082184513942193,8.611279,   -inf,0.0,1.0218,4835,496,312.693,102.098,16.305,16.2641,4.073919999999999,31.9794,,257.515599554084,8.428760171295535,8.216149814129372
2020-03-20 23:01:27,#0002340,16.3,1.2891299999999999,0.077789,-0.8673190000000001,5.74,17.94,16.12,4.060267384911888,8.592907,   -inf,0.0,1.0173,4835,496,305.957,99.836,16.275,16.2215,4.10348,32.2728,,251.5023158726978,8.4106643554187,8.221024407890663
2020-03-21 00:05:44,#0002341,16.3,1.28312,0.079675,-0.866107,5.72,17.82,16.283,4.1723502558815815,8.62405,   -inf,0.0,1.0263,4835,496,306.55400000000003,100.523,16.508,16.5286,4.08863,31.8961,,252.68676791514733,8.441239220259886,8.231864329586337
2020-03-21 04:01:26,#0002342,16.29,1.29187,0.07961900000000001,-0.8654219999999999,5.72,17.87,16.046,5.210433126851276,8.625588,   -inf,0.0,1.0302,4835,496,320.425,104.415,16.211,16.1852,4.17802,32.9579,,262.2934095329065,8.442805365153037,8.264385810167447
