"Current time"	2018/04/17 17:43:42
#0001639	2018/05/21 21:30:25	17.06	 1.23289	0.090747	-0.822486	 5.73	18.14	17.662	 4.789	8.228580	8.742560	 0.0000	 0.9767	4835	496	301.883	101.577	17.743	  17.7241	  4.40215	  33.6283
#0001640	2018/05/21 22:00:25	17.06	 1.23228	0.091226	-0.822015	 5.72	18.14	17.679	 4.911	8.236724	8.750527	 0.0000	 0.9745	4835	496	306.060	103.039	17.770	  17.7569	  4.40476	  33.6234
#0001641	2018/05/21 22:30:25	17.06	 1.23120	0.091622	-0.821616	 5.72	18.16	17.709	 5.065	8.243299	8.757076	 0.0000	 0.9848	4835	496	310.300	104.542	17.804	  17.7921	  4.40852	  33.6264
#0001642	2018/05/21 23:00:25	17.06	 1.22982	0.091696	-0.821527	 5.73	18.19	17.748	 5.148	8.244231	8.758152	 0.0000	 0.9742	4835	496	311.205	104.939	17.847	  17.8380	  4.41340	  33.6301
#0001643	2018/05/21 23:30:25	17.05	 1.22869	0.091706	-0.821521	 5.73	18.21	17.779	 5.200	8.244116	8.757893	 0.0000	 0.9817	4835	496	312.303	105.384	17.881	  17.8762	  4.41777	  33.6359
#0001644	2018/05/22 00:00:25	17.05	 1.22688	0.091626	-0.821553	 5.72	18.25	17.830	 5.213	8.242249	8.756735	 0.0000	 0.9733	4835	496	311.652	105.275	17.933	  17.9297	  4.42287	  33.6351
#0001645	2018/05/22 00:30:25	17.05	 1.22614	0.091523	-0.821624	 5.73	18.29	17.850	 5.231	8.240291	8.755251	 0.0000	 0.9651	4835	496	307.586	103.923	17.943	  17.9300	  4.42187	  33.6264
#0001646	2018/05/22 01:00:25	17.05	 1.22583	0.091405	-0.821732	 5.71	18.31	17.859	 5.216	8.238164	8.753283	 0.0000	 0.9686	4835	496	310.468	104.902	17.945	  17.9166	  4.42216	  33.6399
#0001647	2018/05/22 01:30:25	17.05	 1.22548	0.091298	-0.821828	 5.73	18.31	17.869	 5.168	8.236218	8.751506	 0.0000	 0.9702	4835	496	309.918	104.751	17.961	  17.9464	  4.42480	  33.6379
#0001648	2018/05/22 02:00:25	17.05	 1.22485	0.091167	-0.821955	 5.72	18.32	17.886	 5.160	8.233780	8.749083	 0.0000	 0.9705	4835	496	308.275	104.233	17.979	  17.9665	  4.42704	  33.6403
#0001649	2018/05/22 02:30:25	17.05	 1.22549	0.091561	-0.821573	 5.73	18.32	17.868	 5.048	8.240770	8.755925	 0.0000	 0.9624	4835	496	307.549	103.916	17.945	  17.9173	  4.42220	  33.6397
#0001650	2018/05/22 03:00:25	17.05	 1.22437	0.090921	-0.822220	 5.72	18.32	17.900	 5.004	8.229406	8.744348	 0.0000	 0.9657	4835	496	305.949	103.501	18.004	  18.0070	  4.43131	  33.6433
#0001651	2018/05/22 03:30:25	17.05	 1.22021	0.090264	-0.822788	 5.73	18.38	18.016	 4.924	8.216952	8.733118	 0.0000	 0.9592	4835	496	299.674	101.702	18.159	  18.2065	  4.45068	  33.6433
#0001652	2018/05/22 04:00:25	17.05	 1.21681	0.090043	-0.822952	 5.71	18.51	18.111	 4.857	8.212262	8.729157	 0.0000	 0.9468	4835	496	295.365	100.391	18.233	  18.2318	  4.45427	  33.6529
#0001653	2018/05/22 04:30:25	17.05	 1.21538	0.089791	-0.823153	 5.73	18.58	18.151	 4.910	8.207528	8.725216	 0.0000	 0.9480	4835	496	292.557	99.470	18.250	  18.2304	  4.45449	  33.6560
#0001654	2018/05/22 05:00:25	17.05	 1.21587	0.089726	-0.823205	 5.73	18.58	18.138	 4.801	8.206540	8.724467	 0.0000	 0.9443	4835	496	290.597	98.740	18.218	  18.1994	  4.45029	  33.6459
#0001655	2018/05/22 05:30:25	17.05	 1.21608	0.089700	-0.823232	 5.71	18.57	18.132	 4.793	8.206141	8.724083	 0.0000	 0.9436	4835	496	291.490	99.041	18.217	  18.2006	  4.45024	  33.6445
#0001656	2018/05/22 06:00:25	17.05	 1.21649	0.089562	-0.823376	 5.73	18.57	18.120	 4.880	8.203857	8.721725	 0.0000	 0.9422	4835	496	289.855	98.456	18.202	  18.1769	  4.44876	  33.6514
#0001657	2018/05/22 06:30:25	17.05	 1.21679	0.089404	-0.823546	 5.73	18.54	18.112	 4.841	8.201201	8.718880	 0.0000	 0.9505	4835	496	286.433	97.281	18.196	  18.1811	  4.44959	  33.6550
#0001658	2018/05/22 07:00:25	17.05	 1.21735	0.089336	-0.823640	 5.72	18.55	18.096	 4.877	8.200174	8.717445	 0.0000	 0.9484	4835	496	286.232	97.175	18.177	  18.1555	  4.44633	  33.6484
#0001659	2018/05/22 07:30:25	17.05	 1.21733	0.089198	-0.823758	 5.73	18.55	18.097	 4.995	8.197774	8.715380	 0.0000	 0.9524	4835	496	284.307	96.527	18.180	  18.1635	  4.44754	  33.6520
#0001660	2018/05/22 08:00:25	17.05	 1.22539	0.090011	-0.823090	 5.72	18.47	17.871	 5.060	8.213909	8.729607	 0.0000	 0.9541	4835	496	288.331	97.245	17.857	  17.7308	  4.40675	  33.6620
#0001661	2018/05/22 08:30:25	17.05	 1.23053	0.090241	-0.822973	 5.73	18.26	17.728	 5.096	8.219211	8.733337	 0.0000	 0.9714	4835	496	291.663	98.185	17.766	  17.7096	  4.40556	  33.6694
#0001662	2018/05/22 09:00:25	17.05	 1.23203	0.090405	-0.822857	 5.73	18.18	17.686	 5.207	8.222419	8.735848	 0.0000	 0.9792	4835	496	294.578	99.146	17.756	  17.7247	  4.40786	  33.6766
#0001663	2018/05/22 09:30:25	17.05	 1.23186	0.090289	-0.823036	 5.72	18.16	17.691	 5.264	8.220366	8.732696	 0.0000	 0.9756	4835	496	293.119	98.687	17.772	  17.7556	  4.41061	  33.6745
#0001664	2018/05/22 10:00:25	17.05	 1.23198	0.090334	-0.822992	 5.71	18.16	17.687	 5.354	8.221176	8.733486	 0.0000	 0.9795	4835	496	293.715	98.883	17.770	  17.7512	  4.41035	  33.6759
#0001665	2018/05/22 10:30:25	17.05	 1.23276	0.090376	-0.822992	 5.72	18.15	17.666	 5.358	8.222104	8.733744	 0.0000	 0.9760	4835	496	294.632	99.131	17.740	  17.7170	  4.40534	  33.6614
#0001666	2018/05/22 11:00:25	17.05	 1.23335	0.090125	-0.823289	 5.73	18.12	17.650	 5.352	8.217903	8.728795	 0.0000	 0.9901	4835	496	294.499	99.070	17.732	  17.7127	  4.40608	  33.6713
#0001667	2018/05/22 11:30:25	17.05	 1.23486	0.090240	-0.823204	 5.73	18.08	17.607	 5.340	8.220287	8.730759	 0.0000	 0.9923	4835	496	294.333	98.909	17.681	  17.6529	  4.39991	  33.6680
#0001668	2018/05/22 12:00:25	17.05	 1.23515	0.089948	-0.823504	 5.72	18.07	17.599	 5.291	8.215307	8.725661	 0.0000	 0.9914	4835	496	292.734	98.375	17.683	  17.6632	  4.40089	  33.6679
#0001669	2018/05/22 12:30:25	17.05	 1.23619	0.090311	-0.823209	 5.72	18.04	17.570	 5.222	8.221862	8.731113	 0.0000	 0.9880	4835	496	292.193	98.126	17.649	  17.6249	  4.39635	  33.6607
#0001670	2018/05/22 13:00:25	17.05	 1.23738	0.090384	-0.823178	 5.73	18.02	17.538	 5.145	8.223425	8.732038	 0.0000	 0.9900	4835	496	295.251	99.070	17.609	  17.5791	  4.39116	  33.6542
#0001671	2018/05/22 13:30:25	17.05	 1.23698	0.090092	-0.823491	 5.72	18.01	17.549	 5.075	8.218258	8.726484	 0.0000	 0.9930	4835	496	293.493	98.544	17.640	  17.6256	  4.39691	  33.6650
#0001672	2018/05/22 14:00:25	17.05	 1.23389	0.089251	-0.824286	 5.71	18.06	17.634	 4.936	8.202899	8.711694	 0.0000	 0.9855	4835	496	284.526	95.766	17.758	  17.7632	  4.41117	  33.6730
#0001673	2018/05/22 14:30:25	17.05	 1.22773	0.088361	-0.825109	 5.71	18.18	17.806	 4.901	8.185920	8.695421	 0.0000	 0.9830	4835	496	277.651	93.837	17.957	  18.0009	  4.43386	  33.6700
#0001674	2018/05/22 15:00:25	17.05	 1.22524	0.088208	-0.825204	 5.71	18.28	17.875	 4.787	8.182647	8.692957	 0.0000	 0.9724	4835	496	271.970	91.965	17.982	  17.9956	  4.43198	  33.6583
#0001675	2018/05/22 15:30:25	17.05	 1.22343	0.088054	-0.825242	 5.73	18.33	17.926	 4.690	8.179523	8.691700	 0.0000	 0.9659	4835	496	271.327	91.835	18.029	  18.0299	  4.43682	  33.6712
#0001676	2018/05/22 16:00:25	17.05	 1.22296	0.087825	-0.825436	 5.73	18.36	17.939	 4.576	8.175430	8.688199	 0.0000	 0.9600	4835	496	271.011	91.744	18.038	  18.0307	  4.43686	  33.6708
#0001677	2018/05/22 16:30:25	17.05	 1.22332	0.087887	-0.825329	 5.73	18.39	17.929	 4.438	8.176606	8.690166	 0.0000	 0.9647	4835	496	269.023	91.036	18.019	  17.9687	  4.43361	  33.6943
#0001678	2018/05/22 17:00:25	17.05	 1.22091	0.087735	-0.825458	 5.72	18.42	17.996	 4.332	8.173368	8.687136	 0.0000	 0.9568	4835	496	270.489	91.697	18.106	  18.1035	  4.44464	  33.6769
#0001679	2018/05/22 17:30:25	17.05	 1.22130	0.087569	-0.825623	 5.73	18.41	17.985	 4.271	8.170584	8.684411	 0.0000	 0.9539	4835	496	265.083	89.822	18.083	  18.0770	  4.44050	  33.6636
#0001680	2018/05/22 18:00:25	17.05	 1.21975	0.087854	-0.825328	 5.73	18.47	18.029	 4.223	8.175118	8.689015	 0.0000	 0.9519	4835	496	267.919	90.853	18.121	  18.1152	  4.44373	  33.6595
#0001681	2018/05/22 18:30:25	17.05	 1.22019	0.087874	-0.825282	 5.71	18.46	18.017	 4.229	8.175584	8.689959	 0.0000	 0.9533	4835	496	269.962	91.504	18.099	  18.0562	  4.44075	  33.6829
#0001682	2018/05/22 19:00:25	17.05	 1.21935	0.087665	-0.825488	 5.73	18.48	18.040	 4.210	8.171746	8.686109	 0.0000	 0.9528	4835	496	269.249	91.339	18.139	  18.1243	  4.44695	  33.6793
#0001683	2018/05/22 19:30:25	17.05	 1.21798	0.087806	-0.825319	 5.73	18.49	18.078	 4.227	8.173849	8.688592	 0.0000	 0.9480	4835	496	270.332	91.781	18.179	  18.1758	  4.45114	  33.6725
#0001684	2018/05/22 20:00:25	17.05	 1.21863	0.087591	-0.825580	 5.71	18.51	18.060	 4.301	8.170299	8.684281	 0.0000	 0.9447	4835	496	268.858	91.206	18.139	  18.1089	  4.44458	  33.6719
#0001685	2018/05/22 20:30:25	17.04	 1.21717	0.087601	-0.825521	 5.73	18.52	18.101	 4.326	8.170101	8.684819	 0.0000	 0.9533	4835	496	268.122	91.077	18.204	  18.2053	  4.45366	  33.6696
#0001686	2018/05/22 21:00:25	17.05	 1.21611	0.087826	-0.825266	 5.73	18.56	18.131	 4.434	8.173717	8.688890	 0.0000	 0.9417	4835	496	270.281	91.858	18.229	  18.2180	  4.45507	  33.6709
#0001687	2018/05/22 21:30:25	17.04	 1.21865	0.089759	-0.823340	 5.73	18.58	18.060	 4.623	8.207819	8.723056	 0.0000	 0.9391	4835	496	279.819	94.880	18.116	  18.0735	  4.43408	  33.6120
#0001688	2018/05/22 22:00:25	17.04	 1.22272	0.091432	-0.821751	 5.71	18.46	17.946	 4.793	8.237822	8.751908	 0.0000	 0.9501	4835	496	294.429	99.580	17.993	  17.9242	  4.42407	  33.6500
#0001689	2018/05/22 22:30:25	17.04	 1.22504	0.091635	-0.821605	 5.71	18.36	17.881	 4.898	8.241938	8.755208	 0.0000	 0.9603	4835	496	302.470	102.191	17.941	  17.9053	  4.42176	  33.6458
#0001690	2018/05/22 23:00:25	17.04	 1.22559	0.091746	-0.821520	 5.73	18.34	17.866	 5.058	8.243996	8.756876	 0.0000	 0.9647	4835	496	305.277	103.139	17.941	  17.9139	  4.42253	  33.6453
#0001691	2018/05/22 23:30:25	17.04	 1.22556	0.091884	-0.821391	 5.72	18.33	17.866	 5.167	8.246378	8.759091	 0.0000	 0.9705	4835	496	309.162	104.466	17.948	  17.9316	  4.42384	  33.6419
#0001692	2018/05/23 00:00:25	17.04	 1.22503	0.091765	-0.821503	 5.73	18.33	17.881	 5.216	8.244180	8.756972	 0.0000	 0.9666	4835	496	308.574	104.319	17.972	  17.9592	  4.42711	  33.6469
#0001693	2018/05/23 00:30:25	17.04	 1.22391	0.091398	-0.821849	 5.73	18.35	17.912	 5.267	8.237548	8.750611	 0.0000	 0.9617	4835	496	307.145	103.916	18.009	  18.0024	  4.43110	  33.6452
#0001694	2018/05/23 01:00:25	17.04	 1.22331	0.091254	-0.821983	 5.73	18.37	17.929	 5.330	8.234888	8.748088	 0.0000	 0.9569	4835	496	305.737	103.462	18.020	  18.0076	  4.43124	  33.6421
#0001695	2018/05/23 01:30:25	17.04	 1.22293	0.091179	-0.822049	 5.73	18.38	17.940	 5.321	8.233506	8.746830	 0.0000	 0.9606	4835	496	305.500	103.401	18.029	  18.0150	  4.43179	  33.6407
#0001696	2018/05/23 02:00:25	17.04	 1.22290	0.091266	-0.821932	 5.71	18.39	17.941	 5.315	8.234992	8.748834	 0.0000	 0.9639	4835	496	305.885	103.528	18.027	  18.0095	  4.43118	  33.6401
#0001697	2018/05/23 02:30:25	17.04	 1.22267	0.091172	-0.822057	 5.71	18.39	17.947	 5.233	8.233302	8.746602	 0.0000	 0.9607	4835	496	305.715	103.492	18.037	  18.0229	  4.43237	  33.6392
#0001698	2018/05/23 03:00:25	17.04	 1.22372	0.091397	-0.821823	 5.73	18.39	17.918	 5.200	8.237471	8.750998	 0.0000	 0.9602	4835	496	303.277	102.569	17.991	  17.9569	  4.42637	  33.6425
#0001699	2018/05/23 03:30:25	17.04	 1.22392	0.091555	-0.821674	 5.73	18.36	17.912	 5.109	8.240270	8.753643	 0.0000	 0.9573	4835	496	305.559	103.358	17.999	  17.9870	  4.42918	  33.6416
#0001700	2018/05/23 04:00:25	17.04	 1.21961	0.090937	-0.822229	 5.71	18.40	18.033	 5.026	8.228454	8.742607	 0.0000	 0.9634	4835	496	303.031	102.869	18.172	  18.2184	  4.45253	  33.6492
#0001701	2018/05/23 04:30:25	17.04	 1.21403	0.090559	-0.822512	 5.73	18.57	18.189	 4.929	8.220477	8.735846	 0.0000	 0.9390	4835	496	298.354	101.618	18.335	  18.3652	  4.46716	  33.6523
#0001702	2018/05/23 05:00:25	17.04	 1.21115	0.090343	-0.822662	 5.71	18.69	18.271	 4.857	8.215988	8.732286	 0.0000	 0.9326	4835	496	296.579	101.121	18.387	  18.3803	  4.46924	  33.6575
#0001703	2018/05/23 05:30:25	17.04	 1.21215	0.090268	-0.822729	 5.71	18.68	18.242	 4.731	8.214956	8.731478	 0.0000	 0.9289	4835	496	295.670	100.667	18.317	  18.2837	  4.45946	  33.6542
#0001704	2018/05/23 06:00:25	17.04	 1.21034	0.089958	-0.823003	 5.71	18.72	18.293	 4.782	8.209126	8.726136	 0.0000	 0.9278	4835	496	293.184	99.976	18.393	  18.3813	  4.46964	  33.6600
#0001705	2018/05/23 06:30:25	17.04	 1.21143	0.089927	-0.823029	 5.73	18.70	18.263	 4.690	8.208870	8.726047	 0.0000	 0.9321	4835	496	291.186	99.187	18.340	  18.3140	  4.46256	  33.6555
#0001706	2018/05/23 07:00:25	17.04	 1.21185	0.089883	-0.823083	 5.71	18.68	18.251	 4.672	8.208227	8.725249	 0.0000	 0.9291	4835	496	290.098	98.802	18.332	  18.3156	  4.46258	  33.6543
#0001707	2018/05/23 07:30:25	17.04	 1.21149	0.089665	-0.823316	 5.71	18.69	18.261	 4.720	8.204355	8.721107	 0.0000	 0.9371	4835	496	289.323	98.568	18.347	  18.3314	  4.46468	  33.6591
#0001708	2018/05/23 08:00:25	17.04	 1.21084	0.089448	-0.823527	 5.73	18.71	18.279	 4.686	8.200435	8.717241	 0.0000	 0.9347	4835	496	286.613	97.694	18.372	  18.3615	  4.46737	  33.6571
#0001709	2018/05/23 08:30:25	17.04	 1.21012	0.089450	-0.823518	 5.71	18.73	18.299	 4.751	8.200294	8.717152	 0.0000	 0.9278	4835	496	284.722	97.092	18.393	  18.3924	  4.47029	  33.6564
#0001710	2018/05/23 09:00:25	17.04	 1.21096	0.089114	-0.823876	 5.71	18.73	18.276	 4.827	8.194695	8.711237	 0.0000	 0.9317	4835	496	281.941	96.063	18.352	  18.3245	  4.46372	  33.6566
#0001711	2018/05/23 09:30:25	17.04	 1.21784	0.089691	-0.823403	 5.73	18.71	18.083	 4.924	8.206429	8.721693	 0.0000	 0.9288	4835	496	286.052	96.929	18.084	  17.8812	  4.42139	  33.6626
#0001712	2018/05/23 10:00:25	17.04	 1.22592	0.090014	-0.823202	 5.73	18.40	17.856	 5.021	8.214100	8.727851	 0.0000	 0.9506	4835	496	290.722	98.078	17.870	  17.8020	  4.41037	  33.6340
#0001713	2018/05/23 10:30:25	17.04	 1.23008	0.090281	-0.823066	 5.71	18.27	17.741	 5.150	8.219784	8.731587	 0.0000	 0.9683	4835	496	293.853	98.954	17.782	  17.7327	  4.40354	  33.6330
#0001714	2018/05/23 11:00:25	17.04	 1.23142	0.090278	-0.823112	 5.72	18.19	17.703	 5.170	8.220077	8.731218	 0.0000	 0.9715	4835	496	295.405	99.461	17.774	  17.7522	  4.40618	  33.6394
#0001715	2018/05/23 11:30:25	17.04	 1.23152	0.090088	-0.823348	 5.73	18.18	17.700	 5.252	8.216798	8.727178	 0.0000	 0.9816	4835	496	295.051	99.352	17.779	  17.7567	  4.40632	  33.6370
#0001716	2018/05/23 12:00:25	17.04	 1.23242	0.089980	-0.823468	 5.73	18.17	17.675	 5.319	8.215158	8.725393	 0.0000	 0.9832	4835	496	294.347	99.050	17.748	  17.7156	  4.40309	  33.6433
#0001717	2018/05/23 12:30:25	17.04	 1.23396	0.090073	-0.823413	 5.71	18.13	17.633	 5.325	8.217170	8.726851	 0.0000	 0.9820	4835	496	294.760	99.101	17.704	  17.6716	  4.39877	  33.6428
#0001718	2018/05/23 13:00:25	17.04	 1.23513	0.089951	-0.823570	 5.73	18.08	17.600	 5.327	8.215349	8.724517	 0.0000	 0.9956	4835	496	294.799	99.059	17.677	  17.6490	  4.39691	  33.6455
#0001719	2018/05/23 13:30:25	17.04	 1.23571	0.089938	-0.823606	 5.73	18.06	17.584	 5.213	8.215269	8.724078	 0.0000	 0.9889	4835	496	294.232	98.843	17.665	  17.6398	  4.39601	  33.6454
#0001720	2018/05/23 14:00:25	17.04	 1.23585	0.089989	-0.823587	 5.73	18.05	17.580	 5.159	8.216198	8.724455	 0.0000	 0.9853	4835	496	293.601	98.626	17.663	  17.6427	  4.39636	  33.6461
#0001721	2018/05/23 14:30:25	17.04	 1.23603	0.089976	-0.823570	 5.72	18.03	17.575	 5.041	8.216006	8.724800	 0.0000	 0.9879	4835	496	293.695	98.651	17.660	  17.6396	  4.39647	  33.6496
#0001722	2018/05/23 15:00:25	17.04	 1.23560	0.089952	-0.823599	 5.72	18.04	17.587	 4.986	8.215482	8.724173	 0.0000	 0.9920	4835	496	294.293	98.892	17.679	  17.6658	  4.39882	  33.6480
#0001723	2018/05/23 15:30:25	17.04	 1.23440	0.089604	-0.823937	 5.73	18.05	17.620	 4.890	8.209146	8.717915	 0.0000	 0.9899	4835	496	291.599	98.078	17.724	  17.7217	  4.40367	  33.6433
#0001724	2018/05/23 16:00:25	17.04	 1.22760	0.088600	-0.824834	 5.71	18.12	17.810	 4.731	8.190021	8.700130	 0.0000	 0.9880	4835	496	281.770	95.261	17.974	  18.0707	  4.43815	  33.6488
#0001725	2018/05/23 16:30:25	17.04	 1.22483	0.088579	-0.824778	 5.73	18.34	17.887	 4.602	8.188960	8.700198	 0.0000	 0.9664	4835	496	276.129	93.414	18.005	  17.9910	  4.43010	  33.6462
#0001726	2018/05/23 17:00:25	17.04	 1.22204	0.088475	-0.824815	 5.73	18.44	17.965	 4.573	8.186458	8.698650	 0.0000	 0.9546	4835	496	276.194	93.588	18.084	  18.0947	  4.43953	  33.6408
#0001727	2018/05/23 17:30:25	17.04	 1.21910	0.088085	-0.825141	 5.71	18.47	18.047	 4.446	8.178961	8.692027	 0.0000	 0.9478	4835	496	274.013	92.970	18.147	  18.1546	  4.44574	  33.6442
#0001728	2018/05/23 18:00:25	17.04	 1.21788	0.088144	-0.825045	 5.71	18.48	18.081	 4.365	8.179670	8.693304	 0.0000	 0.9534	4835	496	274.341	93.147	18.182	  18.1853	  4.44923	  33.6485
#0001729	2018/05/23 18:30:25	17.04	 1.21136	0.087890	-0.825182	 5.71	18.62	18.265	 4.299	8.173622	8.688775	 0.0000	 0.9405	4835	496	272.832	93.085	18.419	  18.4655	  4.47772	  33.6591
#0001730	2018/05/23 19:00:25	17.04	 1.20922	0.087714	-0.825313	 5.73	18.75	18.325	 4.230	8.170035	8.685810	 0.0000	 0.9288	4835	496	271.604	92.682	18.427	  18.3953	  4.47138	  33.6632
#0001731	2018/05/23 19:30:25	17.04	 1.21252	0.087618	-0.825457	 5.71	18.71	18.232	 4.254	8.169213	8.684412	 0.0000	 0.9360	4835	496	269.389	91.662	18.286	  18.2251	  4.45370	  33.6536
#0001732	2018/05/23 20:00:25	17.04	 1.21427	0.087730	-0.825367	 5.71	18.63	18.183	 4.268	8.171597	8.686534	 0.0000	 0.9451	4835	496	270.241	91.885	18.251	  18.2189	  4.45304	  33.6531
#0001733	2018/05/23 20:30:25	17.04	 1.21211	0.087817	-0.825273	 5.73	18.65	18.243	 4.262	8.172559	8.687460	 0.0000	 0.9381	4835	496	271.095	92.358	18.347	  18.3553	  4.46615	  33.6519
#0001734	2018/05/23 21:00:25	17.04	 1.21176	0.087689	-0.825402	 5.73	18.71	18.253	 4.381	8.170255	8.685113	 0.0000	 0.9316	4835	496	271.603	92.508	18.335	  18.3117	  4.46182	  33.6511
#0001735	2018/05/23 21:30:25	17.04	 1.21010	0.088048	-0.825012	 5.71	18.72	18.300	 4.481	8.176038	8.691302	 0.0000	 0.9318	4835	496	273.877	93.391	18.392	  18.3738	  4.46854	  33.6569
#0001736	2018/05/23 22:00:25	17.03	 1.21312	0.088768	-0.824369	 5.73	18.74	18.215	 4.600	8.189254	8.703422	 0.0000	 0.9283	4835	496	275.162	93.568	18.256	  18.1440	  4.44707	  33.6641
#0001737	2018/05/23 22:30:25	17.04	 1.21767	0.090779	-0.822437	 5.72	18.59	18.087	 4.758	8.225212	8.738365	 0.0000	 0.9436	4835	496	287.726	97.587	18.129	  18.0668	  4.43728	  33.6447
#0001738	2018/05/23 23:00:25	17.04	 1.21958	0.090927	-0.822357	 5.71	18.50	18.034	 4.907	8.228270	8.740382	 0.0000	 0.9441	4835	496	296.582	100.532	18.101	  18.0717	  4.43798	  33.6465
#0001739	2018/05/23 23:30:25	17.03	 1.22110	0.091406	-0.821916	 5.71	18.47	17.991	 5.024	8.236960	8.748525	 0.0000	 0.9588	4835	496	301.307	102.040	18.056	  18.0208	  4.43353	  33.6507
#0001740	2018/05/24 00:00:25	17.03	 1.22110	0.091530	-0.821817	 5.73	18.45	17.991	 5.130	8.239106	8.750231	 0.0000	 0.9570	4835	496	305.330	103.440	18.074	  18.0576	  4.43706	  33.6504
#0001741	2018/05/24 00:30:25	17.03	 1.21913	0.091171	-0.822141	 5.71	18.48	18.046	 5.305	8.232387	8.743968	 0.0000	 0.9478	4835	496	305.548	103.675	18.150	  18.1489	  4.44582	  33.6496
#0001742	2018/05/24 01:00:25	17.03	 1.21807	0.091319	-0.821992	 5.72	18.52	18.076	 5.396	8.234669	8.746201	 0.0000	 0.9467	4835	496	304.693	103.430	18.171	  18.1597	  4.44699	  33.6506
#0001743	2018/05/24 01:30:25	17.03	 1.21775	0.091261	-0.822039	 5.72	18.54	18.085	 5.443	8.233590	8.745268	 0.0000	 0.9435	4835	496	303.805	103.133	18.173	  18.1538	  4.44650	  33.6512
#0001744	2018/05/24 02:00:25	17.03	 1.21837	0.091214	-0.822091	 5.73	18.53	18.068	 5.470	8.232921	8.744579	 0.0000	 0.9517	4835	496	303.737	103.059	18.149	  18.1244	  4.44358	  33.6507
#0001745	2018/05/24 02:30:25	17.03	 1.21924	0.091301	-0.822039	 5.73	18.49	18.043	 5.422	8.234653	8.745773	 0.0000	 0.9557	4835	496	304.652	103.311	18.122	  18.1053	  4.44137	  33.6477
#0001746	2018/05/24 03:00:25	17.03	 1.21985	0.091239	-0.822099	 5.73	18.48	18.026	 5.371	8.233738	8.744937	 0.0000	 0.9574	4835	496	304.455	103.212	18.107	  18.0846	  4.43971	  33.6506
#0001747	2018/05/24 03:30:25	17.03	 1.21997	0.091219	-0.822155	 5.72	18.47	18.023	 5.288	8.233421	8.743996	 0.0000	 0.9535	4835	496	303.812	102.989	18.104	  18.0850	  4.43978	  33.6509
#0001748	2018/05/24 04:00:25	17.03	 1.22007	0.091200	-0.822138	 5.73	18.48	18.020	 5.194	8.233129	8.744341	 0.0000	 0.9469	4835	496	302.986	102.712	18.105	  18.0832	  4.43953	  33.6503
#0001749	2018/05/24 04:30:25	17.03	 1.21658	0.091092	-0.822205	 5.73	18.53	18.118	 5.092	8.230355	8.742009	 0.0000	 0.9505	4835	496	301.627	102.571	18.258	  18.2744	  4.45824	  33.6516
#0001750	2018/05/24 05:00:25	17.03	 1.20949	0.090632	-0.822526	 5.73	18.65	18.317	 5.005	8.220572	8.734092	 0.0000	 0.9442	4835	496	299.025	102.148	18.479	  18.5146	  4.48378	  33.6699
#0001751	2018/05/24 05:30:25	17.03	 1.20717	0.090495	-0.822630	 5.71	18.78	18.383	 4.898	8.217593	8.731518	 0.0000	 0.9253	4835	496	297.962	101.811	18.492	  18.5108	  4.48100	  33.6496
#0001752	2018/05/24 06:00:25	17.03	 1.20690	0.090276	-0.822832	 5.72	18.75	18.390	 4.723	8.213745	8.727944	 0.0000	 0.9262	4835	496	295.605	100.987	18.483	  18.5043	  4.48140	  33.6583
#0001753	2018/05/24 06:30:25	17.03	 1.20408	0.089679	-0.823383	 5.72	18.88	18.470	 4.691	8.202694	8.717483	 0.0000	 0.9238	4835	496	292.149	99.960	18.558	  18.6218	  4.48657	  33.6058
#0001754	2018/05/24 07:00:25	17.03	 1.20401	0.089825	-0.823196	 5.73	18.86	18.472	 4.573	8.205200	8.720683	 0.0000	 0.9209	4835	496	287.640	98.468	18.583	  18.6160	  4.49182	  33.6545
#0001755	2018/05/24 07:30:25	17.03	 1.20158	0.089873	-0.823105	 5.72	18.92	18.540	 4.554	8.205409	8.721443	 0.0000	 0.9142	4835	496	291.050	99.785	18.657	  18.6710	  4.49812	  33.6624
#0001756	2018/05/24 08:00:25	17.03	 1.20423	0.089909	-0.823104	 5.72	18.91	18.466	 4.480	8.206712	8.722355	 0.0000	 0.9171	4835	496	290.727	99.419	18.531	  18.4991	  4.48072	  33.6568
#0001757	2018/05/24 08:30:25	17.03	 1.20252	0.089689	-0.823310	 5.73	18.90	18.514	 4.482	8.202466	8.718225	 0.0000	 0.9131	4835	496	288.460	98.835	18.626	  18.6306	  4.49553	  33.6737
#0001758	2018/05/24 09:00:25	17.03	 1.20291	0.089713	-0.823293	 5.73	18.95	18.503	 4.518	8.202992	8.718637	 0.0000	 0.9140	4835	496	289.640	99.147	18.580	  18.5635	  4.48515	  33.6414
#0001759	2018/05/24 09:30:25	17.03	 1.20373	0.089373	-0.823626	 5.73	18.93	18.480	 4.526	8.197321	8.713155	 0.0000	 0.9137	4835	496	285.178	97.573	18.557	  18.5335	  4.48435	  33.6592
#0001760	2018/05/24 10:00:25	17.03	 1.20377	0.089095	-0.823920	 5.72	18.92	18.478	 4.650	8.192536	8.708102	 0.0000	 0.9120	4835	496	280.246	95.892	18.561	  18.5425	  4.48527	  33.6596
